Creativity,Openness to Diverse Cultures,Artistic Interests,Reliability,Attention to Detail,Sociability,Energy Levels,Assertiveness,Compassion,Cooperation,Trust in Others,Altruism,Modesty,Stress Management,Anxiety Levels,Mood Swings,Smoking and Drinking Habits,Cultural Values,LifeStyle Compatibility Score,Interest Match Score,Communication Compatibility,Interaction Potential,Environmental Preference,Core Values Score,Social Engagement Score,Responsibility Score,Openness to Experience Score,Emotional Intelligence Score,Score,Personal Traits and Habits Category_High,Personal Traits and Habits Category_Low,Personal Traits and Habits Category_Medium,Lifestyle and Cultural Preferences Category_High,Lifestyle and Cultural Preferences Category_Low,Lifestyle and Cultural Preferences Category_Medium,max_similarity,mean_top_k_similarity,is_compatible
1,4,2,1,2,4,2,4,4,1,1,5,2,3,1,5,4,1,3.6,4.666666666666667,3.8,2.666666666666667,4.0,5.0,3.0,4.0,2.5,3.0,3.623333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9683649627579316,True
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.79642155353646,True
3,2,5,5,3,3,5,5,2,2,3,4,3,2,1,5,3,4,4.6,3.833333333333333,3.0,2.666666666666667,5.0,3.0,4.333333333333333,3.666666666666667,3.0,3.5,3.66,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9813947016105586,True
2,3,3,2,2,1,5,1,1,1,1,1,1,2,3,5,3,5,4.0,2.0,2.4,3.333333333333333,2.5,5.0,3.333333333333333,3.666666666666667,3.0,2.5,3.173333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9702851122747662,True
1,2,1,1,2,1,1,5,4,4,4,3,5,3,4,3,2,5,3.4,3.666666666666667,3.4,3.333333333333333,3.5,2.0,3.0,4.0,3.0,2.5,3.18,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9644173495714217,True
2,4,2,2,1,5,2,4,4,4,4,3,4,2,2,4,3,3,3.0,3.166666666666667,2.8,3.333333333333333,3.0,3.5,2.333333333333333,4.666666666666667,3.0,2.5,3.13,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9880897792985681,True
4,1,3,2,4,1,5,2,1,1,1,1,1,1,1,5,5,4,3.8,3.333333333333333,3.4,2.0,4.5,3.0,3.666666666666667,1.666666666666667,3.5,3.0,3.186666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9849734690478508,True
3,1,4,4,5,3,4,2,2,1,1,3,1,1,1,5,4,3,4.0,3.5,2.4,2.0,2.0,4.5,3.333333333333333,1.666666666666667,3.0,3.0,2.94,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.975344930908215,True
3,3,3,3,2,4,3,5,3,2,1,2,2,1,1,4,4,5,4.0,3.333333333333333,3.6,3.0,4.0,3.0,3.333333333333333,3.0,3.0,3.0,3.326666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.985431676275296,True
4,1,5,5,5,1,4,4,1,2,2,1,2,1,1,5,5,2,3.6,3.333333333333333,3.4,2.333333333333333,3.5,4.5,3.333333333333333,1.333333333333333,2.5,3.0,3.083333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9849657581846898,True
3,3,3,2,3,3,3,4,2,3,2,3,2,2,1,4,3,4,3.8,3.166666666666667,2.4,3.333333333333333,3.0,2.5,2.333333333333333,2.666666666666667,3.0,3.5,2.97,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9858123711231672,True
1,4,1,1,2,2,1,5,3,1,3,3,2,5,4,2,1,5,3.2,2.666666666666667,2.8,3.0,2.0,3.0,4.0,3.666666666666667,3.0,4.5,3.183333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9588860748127246,True
1,4,3,3,4,2,3,4,4,3,2,3,3,1,1,5,4,3,4.0,2.833333333333333,2.6,3.333333333333333,4.0,3.5,2.666666666666667,3.666666666666667,4.0,3.5,3.41,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9824693755893682,True
5,1,5,5,5,1,5,1,1,1,1,1,1,1,1,5,5,5,4.2,3.666666666666667,3.4,2.333333333333333,5.0,3.0,3.666666666666667,1.0,3.0,3.0,3.226666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9992976765130992,True
3,5,3,3,2,1,4,5,1,2,1,5,4,2,4,5,3,1,2.4,3.166666666666667,2.8,3.333333333333333,2.0,2.5,2.666666666666667,5.0,2.0,1.0,2.686666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9467085987835162,True
3,3,3,2,3,3,3,2,2,1,1,2,2,2,3,4,5,1,2.6,2.833333333333333,2.6,2.666666666666667,5.0,2.5,2.666666666666667,3.0,4.5,3.0,3.136666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9692456948137254,True
4,4,2,1,2,2,5,1,2,3,1,2,1,4,3,2,4,3,2.8,3.0,3.0,2.666666666666667,3.0,3.0,3.333333333333333,5.0,3.5,2.5,3.18,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9697175250561874,True
2,4,4,3,2,3,4,3,2,2,1,2,2,1,2,5,4,5,3.8,3.666666666666667,3.4,3.333333333333333,4.5,3.0,3.333333333333333,3.333333333333333,4.0,3.5,3.586666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9882531627692895,True
1,3,1,1,1,5,1,5,5,5,5,5,5,3,3,3,2,1,3.6,2.833333333333333,2.4,4.0,2.0,2.0,4.666666666666667,3.666666666666667,2.5,3.5,3.116666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,0.9791785279613701,True
3,3,3,3,4,4,3,3,4,4,3,4,2,2,1,4,4,2,3.2,3.166666666666667,3.2,3.0,4.0,3.0,3.333333333333333,3.0,3.0,3.5,3.24,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9880492724805874,True
3,3,4,5,5,3,4,2,3,4,4,3,2,3,2,4,4,1,2.8,2.333333333333333,3.0,3.333333333333333,1.0,3.0,3.666666666666667,4.0,4.0,3.5,3.063333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.9696388088800267,True
4,1,5,4,5,4,5,4,1,1,1,3,2,1,3,5,4,3,3.2,3.666666666666667,3.0,3.333333333333333,4.0,3.0,4.0,1.333333333333333,3.0,3.0,3.153333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9835059443591613,True
4,4,3,4,4,4,2,4,3,4,4,3,4,3,4,3,4,3,3.2,3.0,3.4,4.0,4.0,2.0,4.0,3.0,4.0,3.5,3.41,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9857802724201049,True
2,3,4,3,2,3,4,3,3,2,2,2,2,2,2,4,4,2,3.6,3.5,3.8,2.666666666666667,2.0,2.5,3.0,3.0,4.0,3.0,3.106666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9818790161277148,True
4,3,2,5,2,2,4,4,1,3,2,1,3,3,1,4,4,4,4.0,3.0,3.4,4.0,4.0,3.5,4.0,4.333333333333333,5.0,3.0,3.823333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9756911693913335,True
5,1,5,5,5,2,4,4,1,2,1,1,1,1,1,5,5,3,4.2,3.333333333333333,3.2,2.666666666666667,5.0,4.0,2.333333333333333,1.666666666666667,3.0,3.0,3.24,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9869806027182173,True
4,2,4,2,4,4,3,5,4,4,4,3,4,1,4,5,5,5,4.2,3.0,3.2,3.333333333333333,3.5,2.0,3.666666666666667,2.333333333333333,2.5,3.5,3.123333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9862623622248622,True
4,1,5,4,5,2,3,2,1,2,1,1,1,3,1,4,4,2,3.0,2.666666666666667,3.8,2.333333333333333,3.0,3.0,4.0,2.0,3.0,4.0,3.08,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9782414549428037,True
2,1,4,4,5,1,3,4,3,4,3,3,3,2,1,4,3,3,3.4,3.666666666666667,3.2,3.333333333333333,5.0,3.0,3.666666666666667,1.333333333333333,3.0,3.5,3.31,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9766680062003908,True
2,4,2,2,2,5,1,1,3,3,3,3,3,1,2,4,2,3,3.4,3.0,2.8,3.333333333333333,3.5,3.0,2.666666666666667,4.333333333333333,3.0,3.0,3.203333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9709522749194684,True
4,2,4,4,4,5,2,5,4,5,4,3,4,2,4,3,3,4,3.6,2.333333333333333,3.0,4.0,3.0,3.0,3.333333333333333,2.666666666666667,3.0,4.5,3.243333333333334,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9869531898146058,True
2,2,5,4,4,3,2,4,4,2,2,4,4,2,1,5,4,3,4.0,3.5,2.6,2.666666666666667,4.5,2.5,2.333333333333333,2.0,2.5,3.5,3.01,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9801678803987229,True
4,3,4,3,4,5,2,3,4,4,3,4,2,5,4,1,2,4,3.2,3.333333333333333,3.0,1.666666666666667,3.0,2.5,4.0,2.666666666666667,3.0,3.5,2.986666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000004,0.9749784980257198,True
3,3,2,2,3,3,3,4,2,3,2,3,2,1,3,4,3,4,3.2,3.5,3.4,3.666666666666667,4.0,3.0,3.0,2.333333333333333,3.0,3.0,3.21,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9848761652326059,True
4,3,4,4,3,5,3,5,2,2,3,2,3,1,2,5,5,4,4.4,3.333333333333333,3.0,3.666666666666667,2.5,2.5,4.0,4.0,4.0,3.0,3.44,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9837544550966996,True
1,5,2,1,4,4,3,4,3,2,2,4,4,2,3,4,3,5,3.4,2.5,2.4,4.333333333333333,1.0,5.0,2.0,4.0,3.0,2.5,3.013333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9671097288549145,True
1,4,3,2,5,3,4,4,5,3,2,4,2,1,3,5,3,3,3.6,3.333333333333333,3.4,3.0,4.0,3.0,3.333333333333333,4.666666666666667,4.5,3.5,3.633333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9792527925192772,True
1,3,3,4,2,5,2,4,4,3,4,4,2,2,1,4,5,3,3.4,2.5,3.2,3.0,4.0,2.5,2.666666666666667,3.666666666666667,3.0,3.0,3.093333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9808869318015526,True
3,4,2,3,4,2,5,3,3,4,3,4,2,4,2,4,3,5,4.0,3.666666666666667,2.8,3.0,4.0,3.0,3.333333333333333,4.333333333333333,3.0,2.5,3.363333333333332,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9764013387381795,True
3,2,4,4,2,3,4,3,2,4,1,4,4,1,1,5,4,1,3.8,3.166666666666667,2.8,3.0,3.0,1.0,3.0,2.666666666666667,2.5,2.0,2.693333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9712318241012279,True
1,3,3,3,1,5,1,5,4,2,2,5,3,1,2,4,4,5,4.2,3.666666666666667,3.4,4.666666666666667,4.0,3.0,3.0,4.0,3.5,2.5,3.593333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9792522866297236,True
3,3,2,2,3,1,4,1,1,1,1,2,1,3,3,1,3,4,2.8,3.333333333333333,3.4,2.0,3.5,2.5,3.333333333333333,3.333333333333333,2.5,2.5,2.919999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999993,0.9797992918569104,True
2,5,3,2,2,3,3,4,4,5,4,3,4,1,1,5,3,3,3.6,3.333333333333333,2.8,3.666666666666667,3.5,3.0,2.333333333333333,4.666666666666667,3.5,2.5,3.29,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9852684416470178,True
1,4,2,1,5,4,4,4,4,2,3,3,2,4,3,3,4,5,3.4,3.166666666666667,3.4,3.333333333333333,4.0,3.0,3.0,3.333333333333333,3.5,4.5,3.463333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.97899380563011,True
1,3,4,1,2,3,4,3,2,3,2,3,3,4,2,5,3,3,4.4,3.166666666666667,3.4,4.333333333333333,4.0,2.5,4.0,3.0,2.5,3.5,3.48,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9769585469871522,True
3,3,4,2,2,3,4,3,2,2,2,2,3,3,1,4,3,2,3.0,3.0,3.0,2.666666666666667,4.0,3.0,3.333333333333333,3.0,4.0,3.5,3.25,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9823175725110724,True
3,4,3,3,2,4,3,5,4,5,4,4,4,2,1,5,3,5,3.6,3.166666666666667,3.2,3.666666666666667,3.5,3.5,3.333333333333333,4.0,3.5,2.5,3.396666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.988057691516419,True
3,1,5,5,3,2,3,2,4,2,2,2,1,1,3,3,4,1,2.8,3.5,2.8,2.666666666666667,4.0,3.0,3.333333333333333,2.0,3.5,4.0,3.16,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9722796579703367,True
3,5,2,1,1,4,3,5,3,3,3,5,4,2,3,4,3,3,3.2,3.5,3.8,2.333333333333333,4.5,3.0,2.333333333333333,4.333333333333333,3.0,4.0,3.4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9827856012513161,True
4,3,4,5,5,3,3,4,3,4,4,3,3,3,4,4,4,5,3.2,3.333333333333333,3.0,3.0,3.5,3.0,3.666666666666667,2.0,3.0,3.5,3.12,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9892451123740914,True
3,2,5,5,3,3,3,4,3,3,4,4,4,5,1,5,4,4,3.8,3.166666666666667,2.8,3.333333333333333,2.5,3.5,3.0,2.0,3.0,3.0,3.01,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999997,0.9820072628379706,True
1,4,2,2,1,3,4,3,2,2,2,2,2,1,2,4,3,4,3.2,2.5,3.0,2.666666666666667,3.5,3.5,2.666666666666667,4.0,2.0,2.0,2.903333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9816303037376434,True
5,2,5,5,5,4,5,4,3,3,2,2,1,1,2,5,5,5,3.8,2.5,3.2,3.333333333333333,3.0,4.5,3.666666666666667,2.0,4.5,3.0,3.35,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9839947593590803,True
4,2,4,4,4,5,1,5,3,4,4,4,5,2,4,3,4,3,3.6,2.666666666666667,3.2,3.0,2.5,2.5,3.0,3.0,3.0,4.0,3.046666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999994,0.9856813430586409,True
1,5,2,1,1,2,5,3,2,2,1,3,2,1,2,5,3,4,3.4,3.0,3.2,3.666666666666667,5.0,3.0,3.333333333333333,4.333333333333333,5.0,3.0,3.693333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9805155236275915,True
1,3,4,2,4,3,3,4,3,3,2,3,3,2,2,3,4,2,3.2,3.833333333333333,3.6,3.666666666666667,3.5,3.5,3.666666666666667,3.0,3.5,3.5,3.496666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999994,0.9812171241533887,True
1,4,1,1,1,2,4,3,2,2,2,4,2,2,3,1,2,2,3.2,2.833333333333333,3.0,2.0,3.0,3.0,2.666666666666667,4.0,2.0,3.5,2.92,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9741682644998534,True
2,5,2,1,3,4,4,4,3,3,3,5,3,1,1,2,3,5,4.6,3.0,3.4,3.666666666666667,4.0,1.5,2.333333333333333,3.666666666666667,3.5,1.0,3.066666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9686967856674003,True
4,4,5,4,3,3,2,4,4,3,2,4,3,1,2,5,5,5,3.2,4.166666666666667,2.8,3.666666666666667,4.0,3.0,3.0,4.333333333333333,2.0,3.0,3.316666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9832827707074234,True
1,3,2,1,4,2,5,4,3,2,1,2,4,4,4,2,3,4,3.6,2.5,3.4,3.333333333333333,3.0,3.0,4.0,4.0,4.0,3.5,3.433333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9700222328455237,True
4,2,4,3,5,1,4,1,1,2,3,1,2,1,5,5,4,1,3.6,3.166666666666667,2.4,3.0,3.0,3.5,1.666666666666667,2.666666666666667,2.5,3.0,2.85,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000004,0.9611127142506506,True
4,2,4,3,4,2,4,4,1,2,2,2,2,4,5,2,4,3,3.2,3.166666666666667,2.8,2.333333333333333,3.0,3.0,3.0,2.0,3.5,3.0,2.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000004,0.9784351174854324,True
3,4,2,1,3,3,3,4,3,4,3,4,4,2,2,3,3,4,3.2,3.166666666666667,3.6,3.333333333333333,2.5,2.5,3.0,3.666666666666667,3.0,3.0,3.096666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999996,0.9845106184985948,True
2,4,2,1,1,5,2,5,1,3,4,5,4,2,1,4,2,3,3.4,3.166666666666667,2.4,3.0,2.0,2.5,3.333333333333333,4.0,3.5,3.0,3.03,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9758091415366229,True
3,3,2,2,3,1,4,3,1,2,1,1,3,3,3,4,4,3,3.4,2.833333333333333,2.8,2.666666666666667,2.5,3.0,3.0,3.333333333333333,4.5,3.5,3.153333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9770471869857877,True
1,5,2,2,1,5,3,5,4,3,2,4,5,4,2,2,3,5,2.8,4.0,3.2,4.666666666666667,3.0,3.0,3.333333333333333,4.666666666666667,2.5,3.0,3.416666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9828570058249084,True
1,5,1,1,1,5,2,5,2,2,1,2,4,2,2,2,3,5,3.0,3.666666666666667,3.2,4.333333333333333,3.5,3.0,3.666666666666667,4.0,3.5,3.0,3.486666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9753890327608176,True
2,5,1,1,1,2,4,4,2,2,1,4,5,2,2,4,2,5,4.2,3.333333333333333,3.0,3.0,3.5,3.5,3.333333333333333,4.666666666666667,3.5,3.0,3.503333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9765303584825386,True
5,1,5,5,5,5,2,5,4,4,4,5,3,1,2,5,4,4,3.4,3.833333333333333,3.4,3.0,4.5,5.0,3.0,2.0,4.0,3.0,3.513333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9867542168155079,True
2,3,2,1,3,3,4,4,4,4,4,3,3,2,2,4,3,3,3.2,3.5,3.0,2.666666666666667,3.0,2.0,3.0,2.666666666666667,3.0,3.5,2.953333333333334,0.0,0.0,1.0,0.0,0.0,1.0,1.0000000000000002,0.9829325687646422,True
3,3,4,2,2,5,1,5,5,5,5,5,5,4,2,5,4,3,3.8,3.5,3.0,3.333333333333333,3.5,1.5,2.333333333333333,3.333333333333333,2.5,2.0,2.88,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9825038086039275,True
4,2,4,4,5,2,5,4,2,4,3,3,2,1,2,5,4,3,3.0,3.333333333333333,3.2,3.333333333333333,4.0,3.0,3.0,2.666666666666667,3.5,2.5,3.153333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.9852901480660096,True
1,3,3,1,2,2,5,3,5,3,1,5,1,2,4,5,3,1,4.0,3.666666666666667,3.0,4.333333333333333,3.5,3.5,3.0,5.0,4.0,2.5,3.65,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9654508958819695,True
3,3,4,5,1,3,4,4,3,1,1,1,1,1,1,5,5,3,3.8,2.333333333333333,3.4,2.0,4.0,3.0,3.333333333333333,2.666666666666667,4.0,3.0,3.153333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999993,0.9819825784054462,True
3,2,5,2,3,1,5,4,1,1,1,1,1,1,5,5,4,5,4.0,3.333333333333333,3.0,2.333333333333333,4.0,4.0,2.666666666666667,4.333333333333333,1.5,5.0,3.416666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9611653416914443,True
3,3,2,2,1,2,5,4,4,4,4,3,1,3,2,4,3,2,3.2,3.0,2.6,3.0,2.0,3.0,2.333333333333333,4.0,3.0,3.0,2.913333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9741691656157911,True
4,3,4,3,3,2,4,2,2,2,1,3,2,2,3,3,3,4,3.0,3.833333333333333,3.6,3.0,4.0,2.5,3.333333333333333,4.0,3.0,3.5,3.376666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.983034002318383,True
3,4,4,2,4,4,3,5,2,3,3,3,3,1,2,5,2,3,3.8,3.0,3.4,3.333333333333333,4.5,2.0,4.0,2.666666666666667,4.0,2.0,3.27,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.981223503997818,True
2,2,1,2,5,4,5,4,1,1,1,1,4,5,1,2,3,2,3.8,3.166666666666667,2.8,2.666666666666667,4.0,3.0,3.0,3.333333333333333,4.0,1.5,3.126666666666666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.953967229602342,True
2,3,3,4,4,3,3,2,1,2,2,1,2,2,1,2,4,1,3.2,2.5,2.4,2.333333333333333,4.0,3.0,1.666666666666667,4.0,2.5,2.5,2.81,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999998,0.9673663907515332,True
2,3,4,2,2,4,4,4,3,2,3,5,2,3,4,4,1,2,3.4,3.0,2.8,2.333333333333333,3.0,2.5,2.666666666666667,4.0,2.0,3.5,2.92,0.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999999,0.9745868531799708,True
1,5,2,1,3,2,3,4,1,2,1,2,2,1,1,4,3,2,4.2,3.333333333333333,3.2,2.666666666666667,3.0,3.0,3.0,4.666666666666667,3.5,2.0,3.256666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999994,0.9777147322558797,True
3,4,3,4,2,5,1,5,3,4,3,3,4,1,2,4,4,2,3.8,3.666666666666667,1.6,3.333333333333333,4.0,2.5,1.666666666666667,3.333333333333333,3.5,3.0,3.04,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9796140783353119,True
3,2,0,5,5,3,3,5,2,4,4,3,2,2,4,3,3,1,3.6,4.0,3.8,3.666666666666667,3.0,3.0,3.666666666666667,3.0,3.0,3.5,3.423333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.9646343802905324,True
4,2,5,5,5,5,1,5,5,5,5,5,1,2,5,5,2,1,3.8,3.333333333333333,3.0,3.666666666666667,3.0,2.0,5.0,1.666666666666667,2.5,3.5,3.146666666666667,1.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000004,0.9724644494137289,True
4,2,4,5,4,3,5,2,2,2,1,3,1,1,1,4,4,3,3.4,2.833333333333333,2.8,3.333333333333333,2.5,3.0,2.666666666666667,2.333333333333333,2.5,3.5,2.886666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9837672560954717,True
3,4,3,2,2,4,2,3,2,2,1,2,2,2,2,5,3,1,3.6,2.166666666666667,3.2,2.666666666666667,3.5,2.5,2.666666666666667,3.333333333333333,2.5,2.5,2.863333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999996,0.9772525349306328,True
5,3,4,3,2,3,4,4,2,2,1,3,1,1,4,4,4,4,3.8,3.166666666666667,4.0,2.333333333333333,4.5,2.5,4.0,2.333333333333333,3.0,3.0,3.263333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999997,0.9795490069798575,True
1,4,4,2,2,5,1,5,5,5,5,5,5,1,4,5,4,2,4.2,4.0,2.6,3.333333333333333,4.0,3.0,2.0,2.333333333333333,2.0,3.0,3.046666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000002,0.9829981598761541,True
3,3,2,1,3,3,3,3,4,5,5,3,3,4,3,4,3,2,3.2,2.333333333333333,3.8,4.0,2.5,2.0,3.666666666666667,4.333333333333333,2.0,3.5,3.133333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999997,0.9753305223451705,True
4,2,4,4,4,3,4,4,3,3,2,3,3,2,2,4,3,3,3.6,2.833333333333333,2.8,2.666666666666667,2.5,3.5,2.666666666666667,2.666666666666667,3.5,3.0,2.973333333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999997,0.9874287130329685,True
4,3,4,2,3,5,2,5,3,5,3,3,1,1,1,5,3,4,4.0,3.333333333333333,3.2,2.666666666666667,5.0,2.5,3.0,4.0,3.0,3.0,3.37,0.0,0.0,1.0,1.0,0.0,0.0,1.0000000000000002,0.9798852924104973,True
1,5,2,1,1,5,2,5,2,2,1,2,1,1,1,4,3,1,4.2,3.666666666666667,3.2,2.666666666666667,3.5,3.5,3.0,4.0,3.0,2.5,3.323333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9746490327429578,True
4,3,5,5,5,4,4,3,4,3,3,4,1,3,5,3,4,2,2.8,2.833333333333333,3.8,4.0,2.5,2.5,3.333333333333333,3.333333333333333,4.5,3.5,3.31,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999998,0.9779224307587816,True
4,3,2,2,5,2,4,4,3,3,3,2,3,2,4,4,3,2,3.6,3.0,2.8,3.333333333333333,2.5,3.0,2.333333333333333,3.0,3.0,2.5,2.906666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9783206671254975,True
5,2,1,0,0,5,3,2,0,0,0,0,0,3,3,3,0,0,0.6,2.333333333333333,2.8,2.666666666666667,0.0,0.0,1.333333333333333,1.0,4.0,3.5,1.823333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999996,0.8542648218982156,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False
1,5,1,1,1,2,4,4,1,1,2,2,3,2,4,1,1,2,1.8,3.0,2.6,2.333333333333333,2.5,4.0,3.333333333333333,5.0,3.0,2.0,2.956666666666667,0.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999999,0.96032434476586,True
5,1,5,4,5,5,2,5,4,3,3,4,2,1,1,5,4,4,4.6,3.333333333333333,2.6,3.0,4.5,3.0,2.333333333333333,2.0,2.0,3.0,3.036666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.9865925056379788,True
3,2,4,4,4,2,4,2,4,2,2,4,2,3,4,2,3,3,2.6,3.333333333333333,3.0,2.0,3.5,3.5,3.333333333333333,2.0,2.5,3.5,2.926666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.9799445760160094,True
